Anno;Quartiere;NIL;Uomini;Donne;Totale;Minori;Stranieri;Famiglie registrate in anagrafe;Famiglie unipersonali registrate in anagrafe;80 e più soli fam registrate in anagrafe;Nati vivi;Nati fuori dal matrimonio;Nati con almeno un genitore straniero;Morti;Emigrati;Immigrati;80 e più;65 e più;Prima cittadinanza;residenti prima cittadinanza;Seconda cittadinanza;residenti seconda cittadinanza;Terza cittadinanza;residenti terza cittadinanza;Scuola dell'infanzia (numero);Scuola primaria (numero);Scuola secondaria di primo grado (numero);Area (metri quadrati)
2020;Quarto Cagnino;61;4721;5133;9854;1545;1126;4723;1955;356;64;25;19;137;193;145;965;2561;Egitto;248;Filippine;165;Cinese, Repubblica Popolare;159;3;1;1;986391,48
2020;Quarto Oggiaro - Vialba - Musocco;76;14843;15886;30729;4929;8374;14758;6420;1172;198;92;130;513;799;566;2556;6971;Cinese, Repubblica Popolare;1991;Egitto;1295;Filippine;776;6;4;2;2778263,75
2020;Quinto Romano;62;2306;2430;4736;601;616;2335;996;166;19;12;6;72;85;67;389;1291;Egitto;129;Filippine;80;Sri Lanka (ex Ceylon);62;1;1;0;1645859,77
2020;Quintosole;39;807;151;958;45;155;812;93;6;0;;10;5;65;81;20;149;Egitto;28;Romania;23;Albania;19;0;0;0;1057528,77
2020;Rogoredo - Santa Giulia;33;5586;5261;10847;2147;2168;5351;2581;193;96;32;24;66;275;431;443;1510;Egitto;336;Filippine;251;Perù;161;2;1;1;1200161,64
2020;Ronchetto delle Rane;40;382;349;731;123;118;306;105;9;5;2;12;7;16;5;24;116;Egitto;40;Filippine;18;Ecuador;13;0;0;0;188870,6
2020;Ronchetto sul Naviglio - Q.re Lodovico il Moro;48;6877;7686;14563;1985;1907;7624;3674;629;87;36;20;238;394;355;1573;4049;Egitto;385;Filippine;205;Perù;173;4;4;4;2406775,2
2020;Roserio;74;138;112;250;33;71;123;54;4;1;0;0;3;12;6;14;60;Cinese, Repubblica Popolare;25;Filippine;9;Brasile;6;0;0;0;708465,8
2020;San Siro;57;12877;13709;26586;4681;9837;14462;8350;1169;243;77;144;365;859;701;2064;5409;Egitto;3725;Filippine;1290;Marocco;668;2;2;1;984925,54
2020;Sarpi;69;14324;16661;30985;5057;5302;17138;9663;1073;257;112;60;386;777;876;2162;6160;Cinese, Repubblica Popolare;2284;Filippine;502;Francia;193;5;4;3;1811914,53
2020;Scalo Romana;36;6537;5889;12426;1925;4242;6991;4111;292;96;34;49;101;432;326;654;2158;Egitto;937;Filippine;694;Sri Lanka (ex Ceylon);278;1;2;1;1736727,98
2020;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata;42;14465;15218;29683;4490;5947;15963;8481;1247;221;96;68;395;882;632;2496;6593;Filippine;1057;Egitto;885;Cinese, Repubblica Popolare;493;7;5;3;3232237,35
2020;Stadio - Ippodromi;60;6323;6757;13080;2224;2416;6231;2700;514;78;27;28;158;338;430;1199;2955;Francia;459;Filippine;420;Egitto;165;7;8;3;3435307,37
2020;Stazione Centrale - Ponte Seveso;10;9841;8990;18831;2408;4919;11311;7116;638;145;54;57;186;683;673;1242;3711;Cinese, Repubblica Popolare;577;Bangladesh;561;Filippine;535;5;5;4;1556077,52
2020;Stephenson;75;71;52;123;16;48;65;35;0;0;0;0;1;1;13;6;17;Filippine;12;Cinese, Repubblica Popolare;11;Iran, Repubblica Islamica del;4;0;0;0;560097,89
2020;Taliedo - Morsenchio - Q.re Forlanini;30;9052;10215;19267;2916;3454;9998;4878;1167;138;68;51;391;531;375;2384;4910;Filippine;423;Egitto;420;Perù;406;5;4;2;3821389,97
2020;Tibaldi;43;5540;6032;11572;1437;1980;6866;4178;524;78;38;24;157;343;383;1090;2741;Egitto;345;Filippine;321;Perù;125;2;1;1;786214,31
2020;Tre Torri;59;1084;1238;2322;510;383;1065;458;74;12;5;5;14;74;82;130;405;Francia;56;Cinese, Repubblica Popolare;34;Spagna;28;0;0;0;513316,34
2020;Trenno;64;2012;2031;4043;483;359;2091;795;129;16;7;5;49;126;61;347;1275;Somalia;29;Filippine;25;El Salvador;24;1;0;0;489710,56
2020;Triulzo Superiore;32;955;732;1687;352;1140;881;513;18;13;4;11;6;92;65;33;148;Egitto;296;Sri Lanka (ex Ceylon);194;Filippine;133;0;0;0;1395022,03
2020;Umbria - Molise - Calvairate;28;10906;12076;22982;3426;4619;13053;7546;1043;182;72;56;282;672;679;1958;5149;Filippine;840;Egitto;677;Cinese, Repubblica Popolare;302;3;1;0;1192396,73
2020;Vigentino - Q.re Fatima;38;7271;7840;15111;2421;1820;7725;3637;590;113;39;22;197;359;321;1365;3740;Filippine;276;Egitto;177;Sri Lanka (ex Ceylon);136;4;2;1;1853233,5
2020;Villapizzone - Cagnola - Boldinasco;71;20396;21009;41405;6556;13403;22062;11815;1523;314;139;156;598;1277;986;2995;8215;Cinese, Repubblica Popolare;3018;Egitto;1975;Filippine;1913;10;7;3;3005623,49
2020;XXII Marzo;26;14613;17107;31720;4711;3182;17302;9443;1399;230;72;37;383;805;799;2756;7614;Filippine;432;Cinese, Repubblica Popolare;226;Perù;225;5;3;3;1637499,71
2021;Adriano;17;9313;8428;17741;2997;4424;9146;3802;354;140;57;59;116;529;558;804;2857;Egitto;704;Filippine;543;Cinese, Repubblica Popolare;453;4;1;1;2431560,11
2021;Affori;80;12815;12599;25414;3963;7580;13477;7123;904;171;84;88;221;829;909;1818;4880;Cinese, Repubblica Popolare;2202;Egitto;1100;Filippine;1026;6;3;2;2070893,65
2021;Assiano;87;103;98;201;35;22;96;41;4;2;2;0;5;59;9;14;39;Marocco;5;Romania;5;Ucraina;4;0;0;0;5844580,12
2021;Baggio - Q.re degli Olmi - Q.re Valsesia;55;14281;15592;29873;4492;6641;14996;6903;1381;201;90;89;378;839;809;2991;7575;Filippine;1174;Egitto;968;Perù;784;7;3;2;3478599,96
2021;Bande Nere;52;20218;23590;43808;5871;7139;24287;13005;2408;305;123;78;682;1260;1405;5027;11273;Filippine;1571;Egitto;548;Sri Lanka (ex Ceylon);512;12;6;6;2663880,93
2021;Barona;46;7775;8800;16575;2374;3008;8105;3517;844;110;48;49;262;392;280;1855;5175;Egitto;939;Filippine;361;Sri Lanka (ex Ceylon);213;2;3;1;2006324,59
2021;Bicocca;15;4268;4248;8516;1459;1434;4420;2210;188;72;22;20;61;331;320;412;1446;Cinese, Repubblica Popolare;222;Egitto;188;Filippine;178;0;0;0;1534521,13
2021;Bovisa;77;7172;6773;13945;2047;4837;8025;4863;422;111;45;59;110;560;660;834;2398;Egitto;1094;Cinese, Repubblica Popolare;876;Filippine;526;3;2;1;1913132,63
2021;Bovisasca;81;3449;3781;7230;1055;1217;3505;1485;305;46;23;9;107;208;172;755;1956;Cinese, Repubblica Popolare;226;Egitto;169;Perù;100;3;1;1;1576826,44
2021;Brera;2;8406;9750;18156;2717;2632;10262;5992;737;122;53;30;188;650;898;1437;4259;Filippine;368;Sri Lanka (ex Ceylon);201;Francia;140;5;5;3;1637395,23
2021;Bruzzano;83;6117;6518;12635;2072;2603;6174;2732;431;90;31;38;135;340;310;996;3083;Egitto;400;Sri Lanka (ex Ceylon);247;Romania;222;3;2;1;1667691,29
2021;Buenos Aires - Porta Venezia - Porta Monforte;21;29283;32810;62093;8665;7775;34930;19992;2604;452;199;82;550;1778;2329;4990;14427;Filippine;1067;Cinese, Repubblica Popolare;772;Bangladesh;439;9;5;4;2877542,27
2021;Cantalupa;47;316;266;582;104;143;297;152;4;4;1;2;2;20;37;26;105;Egitto;46;Cinese, Repubblica Popolare;18;El Salvador;10;0;0;0;926716,81
2021;Cascina Merlata;73;808;111;919;24;296;870;2;0;2;2;0;2;100;116;2;49;Marocco;78;Albania;50;Romania;27;0;0;0;1729126,9
2021;Chiaravalle;34;540;475;1015;104;138;544;260;23;5;1;5;16;25;39;61;290;Egitto;343;Filippine;272;Ecuador;160;0;0;0;311640,12
2021;Cimiano - Rottole - Q.re Feltre;18;9175;10272;19447;2623;3197;10557;5588;1080;138;59;42;266;646;584;2305;5201;Filippine;553;Egitto;342;Perù;269;7;4;3;4971969,5
2021;Citta' studi;22;16618;19346;35964;4601;5354;20842;12294;1822;238;105;55;384;1092;1253;3473;8910;Filippine;844;Perù;399;Sri Lanka (ex Ceylon);395;7;8;5;2207487,44
2021;Comasina;82;4766;4781;9547;1677;3726;4589;2124;293;68;34;44;95;377;363;616;1760;Cinese, Repubblica Popolare;1581;Egitto;504;Filippine;221;3;2;2;926734,56
2021;Corsica;25;9010;10472;19482;2761;2751;10792;5992;922;133;54;26;220;587;588;1814;4680;Filippine;567;Cinese, Repubblica Popolare;234;Egitto;206;6;4;3;1081329,7
2021;De Angeli - Monte Rosa;58;9730;11675;21405;3137;2611;11574;6065;943;158;64;29;223;620;799;1965;5130;Filippine;328;Francia;277;Cinese, Repubblica Popolare;189;3;2;3;1323078,54
2021;Dergano;79;12360;11237;23597;3639;8198;13160;7834;692;159;58;70;189;783;1031;1423;3928;Cinese, Repubblica Popolare;1744;Egitto;1731;Filippine;951;3;3;3;1358615,04
2021;Duomo;1;7891;8815;16706;2591;2239;9118;5060;642;113;43;23;163;620;916;1222;3725;Filippine;345;Sri Lanka (ex Ceylon);237;Francia;167;4;4;3;2341704,07
2021;Farini;78;1998;1786;3784;494;1263;2205;1334;110;28;14;11;27;129;200;207;655;Cinese, Repubblica Popolare;295;Egitto;293;Filippine;113;0;0;0;1010230,89
2021;Figino;63;1204;1241;2445;472;620;1142;486;56;22;12;11;14;64;67;127;475;Egitto;106;Filippine;96;Romania;74;2;2;1;1424713,85
2021;Forze Armate;56;11924;13098;25022;3883;5339;12779;6159;1003;144;51;45;285;640;686;2220;6398;Egitto;930;Filippine;915;Perù;500;7;5;2;3206902,39
2021;Ghisolfa;70;8533;9484;18017;2750;2995;9919;5467;798;151;80;36;168;522;581;1473;3793;Cinese, Repubblica Popolare;594;Filippine;468;Egitto;325;0;0;1;1051452,21
2021;Giambellino;49;14764;16141;30905;4786;8253;16654;9237;1330;225;90;93;313;1006;958;2478;6707;Egitto;2136;Filippine;1399;Sri Lanka (ex Ceylon);719;2;2;2;1965274,21
2021;Giardini P.ta Venezia;3;20;22;42;8;11;22;12;1;0;0;0;0;0;2;1;6;Romania;4;Filippine;3;Regno Unito;3;1;0;0;249646,83
2021;Gorla - Precotto;16;14430;15058;29488;4369;6862;15964;8512;1026;206;75;70;271;990;1024;2242;6363;Filippine;1574;Egitto;822;Cinese, Repubblica Popolare;616;9;6;2;1135239,32
2021;Gratosoglio - Q.re Missaglia - Q.re Terrazze;41;8711;9687;18398;2861;3237;8542;3509;979;106;46;43;268;487;247;2264;5028;Egitto;590;Filippine;396;Sri Lanka (ex Ceylon);269;3;3;1;3312818,32
2021;Greco - Segnano;13;7922;8136;16058;2421;3813;8791;4698;633;120;55;42;157;566;561;1344;3278;Filippine;713;Cinese, Repubblica Popolare;659;Egitto;340;2;2;2;1768669,43
2021;Guastalla;4;7012;8357;15369;2259;1889;8372;4564;685;116;36;20;132;468;599;1342;3835;Filippine;354;Sri Lanka (ex Ceylon);282;Romania;95;5;6;8;1548020,74
2021;Isola;11;11125;11565;22690;3124;4402;13283;8032;800;198;85;47;206;794;977;1594;4488;Cinese, Repubblica Popolare;942;Egitto;588;Filippine;422;3;2;2;1322966,34
2021;Lambrate - Ortica;23;5781;6142;11923;1922;2037;6476;3520;344;80;33;24;121;410;411;785;2117;Filippine;361;Egitto;223;Romania;158;6;4;2;3096861,87
2021;Lodi - Corvetto;35;17614;18756;36370;5443;10017;20347;11222;1616;277;126;127;432;1188;1350;3244;8229;Egitto;1734;Filippine;1655;Perù;747;9;8;4;3639092,52
2021;Lorenteggio;53;6766;7464;14230;2223;2176;7080;3270;680;115;41;27;215;377;294;1569;3484;Egitto;430;Filippine;286;Cinese, Repubblica Popolare;178;5;4;2;2635327,1
2021;Loreto - Casoretto - NoLo;20;22960;21074;44034;5741;14488;26632;17285;1328;312;145;132;356;1806;1862;2626;7774;Egitto;2631;Filippine;2554;Cinese, Repubblica Popolare;1756;6;5;4;1747565,53
2021;Maciachini - Maggiolina;12;12401;13525;25926;3534;5309;14364;8102;1209;182;77;49;271;707;897;2279;6141;Cinese, Repubblica Popolare;951;Filippine;845;Egitto;670;8;3;2;1674980,95
2021;Magenta - S.Vittore;7;8401;9539;17940;2967;2089;9476;4870;684;119;46;16;152;555;809;1396;3938;Filippine;249;Romania;215;Francia;212;4;6;4;1390146,88
2021;Maggiore - Musocco - Certosa;72;3846;3864;7710;1333;1330;3994;1974;195;112;46;20;54;188;411;499;1364;Egitto;148;Filippine;137;Cinese, Repubblica Popolare;133;2;3;1;3030188,71
2021;Moncucco - San Cristoforo;45;6802;6942;13744;2043;2944;7660;4390;520;109;50;35;131;506;519;1079;2950;Egitto;914;Sri Lanka (ex Ceylon);246;Filippine;235;4;2;2;1596174,14
2021;Monlue' - Ponte Lambro;31;2861;2344;5205;909;2222;2685;1103;97;37;18;24;41;291;251;222;733;Egitto;406;Perù;230;Filippine;162;1;1;0;2639289,21
2021;Morivione;37;3722;3980;7702;1149;1232;4272;2186;244;53;21;16;102;278;285;645;1626;Filippine;215;Cinese, Repubblica Popolare;132;Egitto;132;1;1;1;817976,68
2021;Muggiano;54;1515;1566;3081;593;210;1356;513;47;16;5;1;18;78;57;120;393;Sri Lanka (ex Ceylon);25;Romania;21;Ecuador;20;1;1;0;444218,42
2021;N.D.;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Niguarda - Ca’ Granda - Prato Centenaro - Q.re Fulvio Testi;14;16976;18876;35852;5067;5749;18800;9294;1685;217;89;79;467;1098;937;3687;9508;Egitto;807;Cinese, Repubblica Popolare;762;Filippine;579;10;6;4;4251281,95
2021;Ortomercato;29;2128;1979;4107;589;1595;2405;1473;151;26;11;14;35;185;161;307;789;Egitto;401;Cinese, Repubblica Popolare;206;Filippine;191;1;1;1;1402519,65
2021;Padova - Turro - Crescenzago;19;18621;18788;37409;5379;13093;21042;12203;1551;245;104;146;372;1263;1317;3032;7641;Filippine;2669;Egitto;2370;Cinese, Repubblica Popolare;1421;7;4;4;2061945,5
2021;Pagano;68;8321;9424;17745;2980;1806;8874;4232;741;124;43;17;173;456;504;1481;4094;Filippine;213;Francia;181;Sri Lanka (ex Ceylon);149;2;2;2;1289734,29
2021;Parco Bosco in citta';88;345;327;672;146;176;348;152;8;3;2;2;2;22;34;25;86;Romania;66;India;22;Marocco;12;0;0;0;7837668,61
2021;Parco dei Navigli;86;197;142;339;64;80;171;72;4;8;3;3;1;15;16;9;40;Egitto;26;Marocco;14;Romania;12;0;0;0;3617836,27
2021;Parco delle Abbazie;85;223;211;434;132;163;181;81;5;8;7;4;1;19;12;13;47;Romania;48;Montenegro;45;Bosnia-Erzegovina;33;0;0;0;13722000
2021;Parco Forlanini - Cavriano;24;1595;585;2180;198;1437;1741;382;19;9;7;6;9;343;248;32;138;Pakistan;156;Guinea;107;Nigeria;104;0;0;0;2925814,52
2021;Parco Nord;84;51;53;104;16;23;57;29;3;1;1;0;0;1;0;4;15;Cinese, Repubblica Popolare;5;Egitto;5;Filippine;4;1;1;1;1533639,39
2021;Parco Sempione;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;0;470434,33
2021;Porta Garibaldi - Porta Nuova;9;2786;3078;5864;777;906;3518;2143;206;43;24;8;48;210;289;398;1205;Cinese, Repubblica Popolare;139;Filippine;53;Perù;52;1;0;0;785668,25
2021;Porta Genova;50;6936;8183;15119;2257;1301;8142;4370;676;107;42;13;161;355;456;1353;3619;Filippine;142;Egitto;110;Cinese, Repubblica Popolare;109;3;2;0;996786,39
2021;Porta Magenta;51;12024;14734;26758;4159;2520;14134;7421;1235;193;63;28;296;687;811;2454;6434;Filippine;442;Francia;213;Sri Lanka (ex Ceylon);157;4;3;3;1306450,76
2021;Porta Ticinese - Conca del Naviglio;6;9333;10599;19932;2551;2498;12003;7563;801;140;60;18;201;703;961;1554;4379;Filippine;272;Egitto;249;Cinese, Repubblica Popolare;177;6;3;2;1255064,75
2021;Porta Ticinese - Conchetta;44;8086;8876;16962;2434;2201;10027;6215;598;135;67;20;144;571;716;1154;3302;Egitto;246;Filippine;207;Romania;163;4;1;0;1483927,87
2021;Porta Vigentina - Porta Lodovica;5;6361;7158;13519;2016;1397;7310;3940;583;92;36;11;136;420;474;1234;3135;Filippine;154;Sri Lanka (ex Ceylon);130;Egitto;118;4;3;3;3427070,6
2021;Portello;67;4211;4647;8858;1394;960;4692;2397;407;88;35;18;89;209;244;834;2175;Cinese, Repubblica Popolare;120;Filippine;101;Perù;77;3;2;1;909636,6
2021;Pta Romana;27;7786;8683;16469;2244;1762;9461;5571;655;138;52;18;138;549;668;1272;3516;Filippine;223;Cinese, Repubblica Popolare;155;Sri Lanka (ex Ceylon);119;1;2;1;1002793,53
2021;Q.re Gallaratese - Q.re San Leonardo - Lampugnano;65;15174;17251;32425;4281;4567;16677;7438;2058;185;93;58;501;750;863;4779;10005;Filippine;516;Cinese, Repubblica Popolare;506;Romania;502;6;6;3;3894538,21
2021;QT 8;66;1849;2202;4051;641;462;2046;987;229;29;14;3;45;100;96;405;1046;Filippine;58;Cinese, Repubblica Popolare;56;Sri Lanka (ex Ceylon);47;3;2;1;1024437,42
2021;Quarto Cagnino;61;4686;5115;9801;1538;1151;4688;1916;366;64;27;23;121;254;201;986;2559;Egitto;257;Filippine;180;Cinese, Repubblica Popolare;164;2;1;1;986391,48
2021;Quarto Oggiaro - Vialba - Musocco;76;14989;15925;30914;4993;8961;14929;6555;1171;196;107;104;412;868;660;2482;6931;Cinese, Repubblica Popolare;2075;Egitto;1441;Filippine;863;6;4;2;2778263,75
2021;Quinto Romano;62;2270;2392;4662;584;631;2307;992;164;25;14;10;49;152;88;391;1287;Egitto;138;Filippine;70;Sri Lanka (ex Ceylon);66;1;1;0;1645859,77
2021;Quintosole;39;792;143;935;42;151;794;89;6;1;1;6;6;72;82;21;154;Egitto;27;Romania;21;Albania;20;0;0;0;1057528,77
2021;Rogoredo - Santa Giulia;33;5808;5482;11290;2197;2236;5539;2650;199;116;54;27;58;328;457;467;1581;Egitto;343;Filippine;272;Ecuador;160;2;1;1;1200161,64
2021;Ronchetto delle Rane;40;382;355;737;122;116;304;103;10;4;1;7;3;9;14;26;121;Egitto;36;Filippine;18;Ecuador;15;0;0;0;188870,6
2021;Ronchetto sul Naviglio - Q.re Lodovico il Moro;48;6851;7665;14516;2001;1942;7634;3727;661;106;48;31;229;418;393;1583;3931;Egitto;418;Filippine;205;Perù;169;4;4;4;2406775,2
2021;Roserio;74;135;107;242;31;68;119;53;8;0;0;0;3;7;10;16;62;Cinese, Repubblica Popolare;24;Filippine;9;Brasile;6;0;0;0;708465,8
2021;San Siro;57;12804;13550;26354;4552;9858;14349;8344;1168;221;73;143;260;967;876;2042;5376;Egitto;3825;Filippine;1261;Marocco;696;2;2;1;984925,54
2021;Sarpi;69;14262;16529;30791;4960;5244;17051;9589;1045;241;120;58;269;905;1117;2157;6154;Cinese, Repubblica Popolare;2243;Filippine;473;Francia;195;5;4;3;1811914,53
2021;Scalo Romana;36;6378;5813;12191;1844;4052;6874;4069;312;102;29;48;79;503;408;687;2176;Egitto;871;Filippine;677;Sri Lanka (ex Ceylon);279;1;1;1;1736727,98
2021;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata;42;14259;15048;29307;4322;5804;15819;8446;1252;199;103;59;307;1030;877;2495;6556;Filippine;1039;Egitto;861;Cinese, Repubblica Popolare;436;7;5;3;3232237,35
2021;Stadio - Ippodromi;60;6316;6715;13031;2148;2402;6191;2680;511;78;32;16;135;435;450;1178;2949;Francia;471;Filippine;402;Egitto;144;7;8;3;3435307,37
2021;Stazione Centrale - Ponte Seveso;10;9673;8911;18584;2343;4726;11106;6937;643;143;69;50;145;664;798;1274;3700;Cinese, Repubblica Popolare;562;Bangladesh;545;Filippine;530;5;5;4;1556077,52
2021;Stephenson;75;73;61;134;20;51;70;34;0;2;1;2;2;7;12;6;18;Cinese, Repubblica Popolare;17;Filippine;12;Sri Lanka (ex Ceylon);4;0;0;0;560097,89
2021;Taliedo - Morsenchio - Q.re Forlanini;30;9073;10200;19273;2899;3544;10048;4927;1151;131;63;54;301;535;508;2354;4855;Egitto;450;Perù;413;Filippine;409;5;4;2;3821389,97
2021;Tibaldi;43;5476;5987;11463;1427;1959;6810;4160;527;102;40;31;115;405;477;1092;2732;Egitto;338;Filippine;318;Perù;123;2;1;1;786214,31
2021;Tre Torri;59;1105;1266;2371;525;400;1082;466;77;25;4;4;12;64;86;139;424;Francia;74;Cinese, Repubblica Popolare;32;Spagna;29;0;0;0;513316,34
2021;Trenno;64;1950;2025;3975;478;322;2047;789;135;26;15;4;41;127;59;365;1281;Somalia;25;El Salvador;23;Filippine;23;1;0;0;489710,56
2021;Triulzo Superiore;32;927;693;1620;319;1083;860;518;20;17;5;15;7;96;62;33;158;Egitto;259;Sri Lanka (ex Ceylon);189;Filippine;129;0;0;0;1395022,03
2021;Umbria - Molise - Calvairate;28;10731;11868;22599;3301;4401;12906;7522;1046;187;84;60;236;751;784;1961;5141;Filippine;795;Egitto;629;Cinese, Repubblica Popolare;310;3;1;0;1192396,73
2021;Vigentino - Q.re Fatima;38;7252;7827;15079;2379;1805;7710;3657;608;124;50;24;156;397;392;1405;3726;Filippine;263;Egitto;185;Sri Lanka (ex Ceylon);138;4;2;1;1853233,5
2021;Villapizzone - Cagnola - Boldinasco;71;20265;20925;41190;6385;13358;22062;11894;1543;320;134;155;401;1308;1331;3018;8255;Cinese, Repubblica Popolare;3080;Egitto;1903;Filippine;1896;10;7;3;3005623,49
2021;XXII Marzo;26;14503;16990;31493;4605;3155;17141;9347;1390;257;106;45;318;863;913;2756;7555;Filippine;421;Perù;219;Cinese, Repubblica Popolare;216;5;3;3;1637499,71
